sample_id,image_id,row,col,label,roi_path,is_augmented,source_id,split
IMG_20260406_123223_r0_c1,blue_IMG_20260406_123223,0,1,blue,/content/data/roi/blue/IMG_20260406_123223_r0_c1.jpg,False,IMG_20260406_123223_r0_c1,test
IMG_20260406_123223_r0_c2,blue_IMG_20260406_123223,0,2,blue,/content/data/roi/blue/IMG_20260406_123223_r0_c2.jpg,False,IMG_20260406_123223_r0_c2,test
IMG_20260406_123223_r1_c0,blue_IMG_20260406_123223,1,0,blue,/content/data/roi/blue/IMG_20260406_123223_r1_c0.jpg,False,IMG_20260406_123223_r1_c0,test
IMG_20260406_123223_r1_c1,blue_IMG_20260406_123223,1,1,blue,/content/data/roi/blue/IMG_20260406_123223_r1_c1.jpg,False,IMG_20260406_123223_r1_c1,test
IMG_20260406_123223_r1_c2,blue_IMG_20260406_123223,1,2,blue,/content/data/roi/blue/IMG_20260406_123223_r1_c2.jpg,False,IMG_20260406_123223_r1_c2,test
IMG_20260406_123223_r2_c0,blue_IMG_20260406_123223,2,0,blue,/content/data/roi/blue/IMG_20260406_123223_r2_c0.jpg,False,IMG_20260406_123223_r2_c0,test
IMG_20260406_123223_r2_c1,blue_IMG_20260406_123223,2,1,blue,/content/data/roi/blue/IMG_20260406_123223_r2_c1.jpg,False,IMG_20260406_123223_r2_c1,test
IMG_20260406_123223_r2_c2,blue_IMG_20260406_123223,2,2,blue,/content/data/roi/blue/IMG_20260406_123223_r2_c2.jpg,False,IMG_20260406_123223_r2_c2,test
IMG_20260406_123229_r0_c0,blue_IMG_20260406_123229,0,0,blue,/content/data/roi/blue/IMG_20260406_123229_r0_c0.jpg,False,IMG_20260406_123229_r0_c0,val
IMG_20260406_123229_r0_c1,blue_IMG_20260406_123229,0,1,blue,/content/data/roi/blue/IMG_20260406_123229_r0_c1.jpg,False,IMG_20260406_123229_r0_c1,val
IMG_20260406_123229_r0_c2,blue_IMG_20260406_123229,0,2,blue,/content/data/roi/blue/IMG_20260406_123229_r0_c2.jpg,False,IMG_20260406_123229_r0_c2,val
IMG_20260406_123229_r1_c0,blue_IMG_20260406_123229,1,0,blue,/content/data/roi/blue/IMG_20260406_123229_r1_c0.jpg,False,IMG_20260406_123229_r1_c0,val
IMG_20260406_123229_r1_c1,blue_IMG_20260406_123229,1,1,blue,/content/data/roi/blue/IMG_20260406_123229_r1_c1.jpg,False,IMG_20260406_123229_r1_c1,val
IMG_20260406_123229_r1_c2,blue_IMG_20260406_123229,1,2,blue,/content/data/roi/blue/IMG_20260406_123229_r1_c2.jpg,False,IMG_20260406_123229_r1_c2,val
IMG_20260406_123229_r2_c0,blue_IMG_20260406_123229,2,0,blue,/content/data/roi/blue/IMG_20260406_123229_r2_c0.jpg,False,IMG_20260406_123229_r2_c0,val
IMG_20260406_123229_r2_c1,blue_IMG_20260406_123229,2,1,blue,/content/data/roi/blue/IMG_20260406_123229_r2_c1.jpg,False,IMG_20260406_123229_r2_c1,val
IMG_20260406_123229_r2_c2,blue_IMG_20260406_123229,2,2,blue,/content/data/roi/blue/IMG_20260406_123229_r2_c2.jpg,False,IMG_20260406_123229_r2_c2,val
IMG_20260406_123256_r0_c0,blue_IMG_20260406_123256,0,0,blue,/content/data/roi/blue/IMG_20260406_123256_r0_c0.jpg,False,IMG_20260406_123256_r0_c0,train
IMG_20260406_123256_r0_c1,blue_IMG_20260406_123256,0,1,blue,/content/data/roi/blue/IMG_20260406_123256_r0_c1.jpg,False,IMG_20260406_123256_r0_c1,train
IMG_20260406_123256_r0_c2,blue_IMG_20260406_123256,0,2,blue,/content/data/roi/blue/IMG_20260406_123256_r0_c2.jpg,False,IMG_20260406_123256_r0_c2,train
IMG_20260406_123256_r1_c0,blue_IMG_20260406_123256,1,0,blue,/content/data/roi/blue/IMG_20260406_123256_r1_c0.jpg,False,IMG_20260406_123256_r1_c0,train
IMG_20260406_123256_r1_c1,blue_IMG_20260406_123256,1,1,blue,/content/data/roi/blue/IMG_20260406_123256_r1_c1.jpg,False,IMG_20260406_123256_r1_c1,train
IMG_20260406_123256_r1_c2,blue_IMG_20260406_123256,1,2,blue,/content/data/roi/blue/IMG_20260406_123256_r1_c2.jpg,False,IMG_20260406_123256_r1_c2,train
IMG_20260406_123256_r2_c0,blue_IMG_20260406_123256,2,0,blue,/content/data/roi/blue/IMG_20260406_123256_r2_c0.jpg,False,IMG_20260406_123256_r2_c0,train
IMG_20260406_123256_r2_c1,blue_IMG_20260406_123256,2,1,blue,/content/data/roi/blue/IMG_20260406_123256_r2_c1.jpg,False,IMG_20260406_123256_r2_c1,train
IMG_20260406_123256_r2_c2,blue_IMG_20260406_123256,2,2,blue,/content/data/roi/blue/IMG_20260406_123256_r2_c2.jpg,False,IMG_20260406_123256_r2_c2,train
IMG_20260406_120858_r0_c0,green_IMG_20260406_120858,0,0,green,/content/data/roi/green/IMG_20260406_120858_r0_c0.jpg,False,IMG_20260406_120858_r0_c0,train
IMG_20260406_120858_r0_c1,green_IMG_20260406_120858,0,1,green,/content/data/roi/green/IMG_20260406_120858_r0_c1.jpg,False,IMG_20260406_120858_r0_c1,train
IMG_20260406_120858_r0_c2,green_IMG_20260406_120858,0,2,green,/content/data/roi/green/IMG_20260406_120858_r0_c2.jpg,False,IMG_20260406_120858_r0_c2,train
IMG_20260406_120858_r1_c0,green_IMG_20260406_120858,1,0,green,/content/data/roi/green/IMG_20260406_120858_r1_c0.jpg,False,IMG_20260406_120858_r1_c0,train
IMG_20260406_120858_r1_c1,green_IMG_20260406_120858,1,1,green,/content/data/roi/green/IMG_20260406_120858_r1_c1.jpg,False,IMG_20260406_120858_r1_c1,train
IMG_20260406_120858_r1_c2,green_IMG_20260406_120858,1,2,green,/content/data/roi/green/IMG_20260406_120858_r1_c2.jpg,False,IMG_20260406_120858_r1_c2,train
IMG_20260406_120858_r2_c0,green_IMG_20260406_120858,2,0,green,/content/data/roi/green/IMG_20260406_120858_r2_c0.jpg,False,IMG_20260406_120858_r2_c0,train
IMG_20260406_120858_r2_c1,green_IMG_20260406_120858,2,1,green,/content/data/roi/green/IMG_20260406_120858_r2_c1.jpg,False,IMG_20260406_120858_r2_c1,train
IMG_20260406_120858_r2_c2,green_IMG_20260406_120858,2,2,green,/content/data/roi/green/IMG_20260406_120858_r2_c2.jpg,False,IMG_20260406_120858_r2_c2,train
IMG_20260406_120901_r0_c0,green_IMG_20260406_120901,0,0,green,/content/data/roi/green/IMG_20260406_120901_r0_c0.jpg,False,IMG_20260406_120901_r0_c0,test
IMG_20260406_120901_r0_c1,green_IMG_20260406_120901,0,1,green,/content/data/roi/green/IMG_20260406_120901_r0_c1.jpg,False,IMG_20260406_120901_r0_c1,test
IMG_20260406_120901_r0_c2,green_IMG_20260406_120901,0,2,green,/content/data/roi/green/IMG_20260406_120901_r0_c2.jpg,False,IMG_20260406_120901_r0_c2,test
IMG_20260406_120901_r1_c0,green_IMG_20260406_120901,1,0,green,/content/data/roi/green/IMG_20260406_120901_r1_c0.jpg,False,IMG_20260406_120901_r1_c0,test
IMG_20260406_120901_r1_c1,green_IMG_20260406_120901,1,1,green,/content/data/roi/green/IMG_20260406_120901_r1_c1.jpg,False,IMG_20260406_120901_r1_c1,test
IMG_20260406_120901_r1_c2,green_IMG_20260406_120901,1,2,green,/content/data/roi/green/IMG_20260406_120901_r1_c2.jpg,False,IMG_20260406_120901_r1_c2,test
IMG_20260406_120901_r2_c0,green_IMG_20260406_120901,2,0,green,/content/data/roi/green/IMG_20260406_120901_r2_c0.jpg,False,IMG_20260406_120901_r2_c0,test
IMG_20260406_120901_r2_c1,green_IMG_20260406_120901,2,1,green,/content/data/roi/green/IMG_20260406_120901_r2_c1.jpg,False,IMG_20260406_120901_r2_c1,test
IMG_20260406_120901_r2_c2,green_IMG_20260406_120901,2,2,green,/content/data/roi/green/IMG_20260406_120901_r2_c2.jpg,False,IMG_20260406_120901_r2_c2,test
IMG_20260406_120912_r0_c0,green_IMG_20260406_120912,0,0,green,/content/data/roi/green/IMG_20260406_120912_r0_c0.jpg,False,IMG_20260406_120912_r0_c0,val
IMG_20260406_120912_r0_c1,green_IMG_20260406_120912,0,1,green,/content/data/roi/green/IMG_20260406_120912_r0_c1.jpg,False,IMG_20260406_120912_r0_c1,val
IMG_20260406_120912_r0_c2,green_IMG_20260406_120912,0,2,green,/content/data/roi/green/IMG_20260406_120912_r0_c2.jpg,False,IMG_20260406_120912_r0_c2,val
IMG_20260406_120912_r1_c0,green_IMG_20260406_120912,1,0,green,/content/data/roi/green/IMG_20260406_120912_r1_c0.jpg,False,IMG_20260406_120912_r1_c0,val
IMG_20260406_120912_r1_c1,green_IMG_20260406_120912,1,1,green,/content/data/roi/green/IMG_20260406_120912_r1_c1.jpg,False,IMG_20260406_120912_r1_c1,val
IMG_20260406_120912_r1_c2,green_IMG_20260406_120912,1,2,green,/content/data/roi/green/IMG_20260406_120912_r1_c2.jpg,False,IMG_20260406_120912_r1_c2,val
IMG_20260406_120912_r2_c0,green_IMG_20260406_120912,2,0,green,/content/data/roi/green/IMG_20260406_120912_r2_c0.jpg,False,IMG_20260406_120912_r2_c0,val
IMG_20260406_120912_r2_c1,green_IMG_20260406_120912,2,1,green,/content/data/roi/green/IMG_20260406_120912_r2_c1.jpg,False,IMG_20260406_120912_r2_c1,val
IMG_20260406_120912_r2_c2,green_IMG_20260406_120912,2,2,green,/content/data/roi/green/IMG_20260406_120912_r2_c2.jpg,False,IMG_20260406_120912_r2_c2,val
IMG_20260406_120916_r0_c0,green_IMG_20260406_120916,0,0,green,/content/data/roi/green/IMG_20260406_120916_r0_c0.jpg,False,IMG_20260406_120916_r0_c0,train
IMG_20260406_120916_r0_c1,green_IMG_20260406_120916,0,1,green,/content/data/roi/green/IMG_20260406_120916_r0_c1.jpg,False,IMG_20260406_120916_r0_c1,train
IMG_20260406_120916_r0_c2,green_IMG_20260406_120916,0,2,green,/content/data/roi/green/IMG_20260406_120916_r0_c2.jpg,False,IMG_20260406_120916_r0_c2,train
IMG_20260406_120916_r1_c0,green_IMG_20260406_120916,1,0,green,/content/data/roi/green/IMG_20260406_120916_r1_c0.jpg,False,IMG_20260406_120916_r1_c0,train
IMG_20260406_120916_r1_c1,green_IMG_20260406_120916,1,1,green,/content/data/roi/green/IMG_20260406_120916_r1_c1.jpg,False,IMG_20260406_120916_r1_c1,train
IMG_20260406_120916_r1_c2,green_IMG_20260406_120916,1,2,green,/content/data/roi/green/IMG_20260406_120916_r1_c2.jpg,False,IMG_20260406_120916_r1_c2,train
IMG_20260406_120916_r2_c0,green_IMG_20260406_120916,2,0,green,/content/data/roi/green/IMG_20260406_120916_r2_c0.jpg,False,IMG_20260406_120916_r2_c0,train
IMG_20260406_120916_r2_c1,green_IMG_20260406_120916,2,1,green,/content/data/roi/green/IMG_20260406_120916_r2_c1.jpg,False,IMG_20260406_120916_r2_c1,train
IMG_20260406_120916_r2_c2,green_IMG_20260406_120916,2,2,green,/content/data/roi/green/IMG_20260406_120916_r2_c2.jpg,False,IMG_20260406_120916_r2_c2,train
IMG_20260406_121300_r0_c0,green_IMG_20260406_121300,0,0,green,/content/data/roi/green/IMG_20260406_121300_r0_c0.jpg,False,IMG_20260406_121300_r0_c0,val
IMG_20260406_121300_r0_c1,green_IMG_20260406_121300,0,1,green,/content/data/roi/green/IMG_20260406_121300_r0_c1.jpg,False,IMG_20260406_121300_r0_c1,val
IMG_20260406_121300_r0_c2,green_IMG_20260406_121300,0,2,green,/content/data/roi/green/IMG_20260406_121300_r0_c2.jpg,False,IMG_20260406_121300_r0_c2,val
IMG_20260406_121300_r1_c0,green_IMG_20260406_121300,1,0,green,/content/data/roi/green/IMG_20260406_121300_r1_c0.jpg,False,IMG_20260406_121300_r1_c0,val
IMG_20260406_121300_r1_c1,green_IMG_20260406_121300,1,1,green,/content/data/roi/green/IMG_20260406_121300_r1_c1.jpg,False,IMG_20260406_121300_r1_c1,val
IMG_20260406_121300_r1_c2,green_IMG_20260406_121300,1,2,green,/content/data/roi/green/IMG_20260406_121300_r1_c2.jpg,False,IMG_20260406_121300_r1_c2,val
IMG_20260406_121300_r2_c0,green_IMG_20260406_121300,2,0,green,/content/data/roi/green/IMG_20260406_121300_r2_c0.jpg,False,IMG_20260406_121300_r2_c0,val
IMG_20260406_121300_r2_c1,green_IMG_20260406_121300,2,1,green,/content/data/roi/green/IMG_20260406_121300_r2_c1.jpg,False,IMG_20260406_121300_r2_c1,val
IMG_20260406_121300_r2_c2,green_IMG_20260406_121300,2,2,green,/content/data/roi/green/IMG_20260406_121300_r2_c2.jpg,False,IMG_20260406_121300_r2_c2,val
IMG_20260406_121305_r0_c0,green_IMG_20260406_121305,0,0,green,/content/data/roi/green/IMG_20260406_121305_r0_c0.jpg,False,IMG_20260406_121305_r0_c0,train
IMG_20260406_121305_r0_c1,green_IMG_20260406_121305,0,1,green,/content/data/roi/green/IMG_20260406_121305_r0_c1.jpg,False,IMG_20260406_121305_r0_c1,train
IMG_20260406_121305_r0_c2,green_IMG_20260406_121305,0,2,green,/content/data/roi/green/IMG_20260406_121305_r0_c2.jpg,False,IMG_20260406_121305_r0_c2,train
IMG_20260406_121305_r1_c0,green_IMG_20260406_121305,1,0,green,/content/data/roi/green/IMG_20260406_121305_r1_c0.jpg,False,IMG_20260406_121305_r1_c0,train
IMG_20260406_121305_r1_c1,green_IMG_20260406_121305,1,1,green,/content/data/roi/green/IMG_20260406_121305_r1_c1.jpg,False,IMG_20260406_121305_r1_c1,train
IMG_20260406_121305_r1_c2,green_IMG_20260406_121305,1,2,green,/content/data/roi/green/IMG_20260406_121305_r1_c2.jpg,False,IMG_20260406_121305_r1_c2,train
IMG_20260406_121305_r2_c0,green_IMG_20260406_121305,2,0,green,/content/data/roi/green/IMG_20260406_121305_r2_c0.jpg,False,IMG_20260406_121305_r2_c0,train
IMG_20260406_121305_r2_c1,green_IMG_20260406_121305,2,1,green,/content/data/roi/green/IMG_20260406_121305_r2_c1.jpg,False,IMG_20260406_121305_r2_c1,train
IMG_20260406_121305_r2_c2,green_IMG_20260406_121305,2,2,green,/content/data/roi/green/IMG_20260406_121305_r2_c2.jpg,False,IMG_20260406_121305_r2_c2,train
IMG_20260406_121311_r0_c0,green_IMG_20260406_121311,0,0,green,/content/data/roi/green/IMG_20260406_121311_r0_c0.jpg,False,IMG_20260406_121311_r0_c0,train
IMG_20260406_121311_r0_c1,green_IMG_20260406_121311,0,1,green,/content/data/roi/green/IMG_20260406_121311_r0_c1.jpg,False,IMG_20260406_121311_r0_c1,train
IMG_20260406_121311_r0_c2,green_IMG_20260406_121311,0,2,green,/content/data/roi/green/IMG_20260406_121311_r0_c2.jpg,False,IMG_20260406_121311_r0_c2,train
IMG_20260406_121311_r1_c0,green_IMG_20260406_121311,1,0,green,/content/data/roi/green/IMG_20260406_121311_r1_c0.jpg,False,IMG_20260406_121311_r1_c0,train
IMG_20260406_121311_r1_c1,green_IMG_20260406_121311,1,1,green,/content/data/roi/green/IMG_20260406_121311_r1_c1.jpg,False,IMG_20260406_121311_r1_c1,train
IMG_20260406_121311_r1_c2,green_IMG_20260406_121311,1,2,green,/content/data/roi/green/IMG_20260406_121311_r1_c2.jpg,False,IMG_20260406_121311_r1_c2,train
IMG_20260406_121311_r2_c0,green_IMG_20260406_121311,2,0,green,/content/data/roi/green/IMG_20260406_121311_r2_c0.jpg,False,IMG_20260406_121311_r2_c0,train
IMG_20260406_121311_r2_c1,green_IMG_20260406_121311,2,1,green,/content/data/roi/green/IMG_20260406_121311_r2_c1.jpg,False,IMG_20260406_121311_r2_c1,train
IMG_20260406_121311_r2_c2,green_IMG_20260406_121311,2,2,green,/content/data/roi/green/IMG_20260406_121311_r2_c2.jpg,False,IMG_20260406_121311_r2_c2,train
IMG_20260406_121317_r0_c0,green_IMG_20260406_121317,0,0,green,/content/data/roi/green/IMG_20260406_121317_r0_c0.jpg,False,IMG_20260406_121317_r0_c0,train
IMG_20260406_121317_r0_c1,green_IMG_20260406_121317,0,1,green,/content/data/roi/green/IMG_20260406_121317_r0_c1.jpg,False,IMG_20260406_121317_r0_c1,train
IMG_20260406_121317_r0_c2,green_IMG_20260406_121317,0,2,green,/content/data/roi/green/IMG_20260406_121317_r0_c2.jpg,False,IMG_20260406_121317_r0_c2,train
IMG_20260406_121317_r1_c0,green_IMG_20260406_121317,1,0,green,/content/data/roi/green/IMG_20260406_121317_r1_c0.jpg,False,IMG_20260406_121317_r1_c0,train
IMG_20260406_121317_r1_c1,green_IMG_20260406_121317,1,1,green,/content/data/roi/green/IMG_20260406_121317_r1_c1.jpg,False,IMG_20260406_121317_r1_c1,train
IMG_20260406_121317_r1_c2,green_IMG_20260406_121317,1,2,green,/content/data/roi/green/IMG_20260406_121317_r1_c2.jpg,False,IMG_20260406_121317_r1_c2,train
IMG_20260406_121317_r2_c0,green_IMG_20260406_121317,2,0,green,/content/data/roi/green/IMG_20260406_121317_r2_c0.jpg,False,IMG_20260406_121317_r2_c0,train
IMG_20260406_121317_r2_c1,green_IMG_20260406_121317,2,1,green,/content/data/roi/green/IMG_20260406_121317_r2_c1.jpg,False,IMG_20260406_121317_r2_c1,train
IMG_20260406_121317_r2_c2,green_IMG_20260406_121317,2,2,green,/content/data/roi/green/IMG_20260406_121317_r2_c2.jpg,False,IMG_20260406_121317_r2_c2,train
IMG_20260406_121331_r0_c0,green_IMG_20260406_121331,0,0,green,/content/data/roi/green/IMG_20260406_121331_r0_c0.jpg,False,IMG_20260406_121331_r0_c0,test
IMG_20260406_121331_r0_c1,green_IMG_20260406_121331,0,1,green,/content/data/roi/green/IMG_20260406_121331_r0_c1.jpg,False,IMG_20260406_121331_r0_c1,test
IMG_20260406_121331_r0_c2,green_IMG_20260406_121331,0,2,green,/content/data/roi/green/IMG_20260406_121331_r0_c2.jpg,False,IMG_20260406_121331_r0_c2,test
IMG_20260406_121331_r1_c0,green_IMG_20260406_121331,1,0,green,/content/data/roi/green/IMG_20260406_121331_r1_c0.jpg,False,IMG_20260406_121331_r1_c0,test
IMG_20260406_121331_r1_c1,green_IMG_20260406_121331,1,1,green,/content/data/roi/green/IMG_20260406_121331_r1_c1.jpg,False,IMG_20260406_121331_r1_c1,test
IMG_20260406_121331_r1_c2,green_IMG_20260406_121331,1,2,green,/content/data/roi/green/IMG_20260406_121331_r1_c2.jpg,False,IMG_20260406_121331_r1_c2,test
IMG_20260406_121331_r2_c0,green_IMG_20260406_121331,2,0,green,/content/data/roi/green/IMG_20260406_121331_r2_c0.jpg,False,IMG_20260406_121331_r2_c0,test
IMG_20260406_121331_r2_c1,green_IMG_20260406_121331,2,1,green,/content/data/roi/green/IMG_20260406_121331_r2_c1.jpg,False,IMG_20260406_121331_r2_c1,test
IMG_20260406_121331_r2_c2,green_IMG_20260406_121331,2,2,green,/content/data/roi/green/IMG_20260406_121331_r2_c2.jpg,False,IMG_20260406_121331_r2_c2,test
IMG_20260406_121859_r0_c0,green_IMG_20260406_121859,0,0,green,/content/data/roi/green/IMG_20260406_121859_r0_c0.jpg,False,IMG_20260406_121859_r0_c0,train
IMG_20260406_121859_r0_c1,green_IMG_20260406_121859,0,1,green,/content/data/roi/green/IMG_20260406_121859_r0_c1.jpg,False,IMG_20260406_121859_r0_c1,train
IMG_20260406_121859_r0_c2,green_IMG_20260406_121859,0,2,green,/content/data/roi/green/IMG_20260406_121859_r0_c2.jpg,False,IMG_20260406_121859_r0_c2,train
IMG_20260406_121859_r1_c0,green_IMG_20260406_121859,1,0,green,/content/data/roi/green/IMG_20260406_121859_r1_c0.jpg,False,IMG_20260406_121859_r1_c0,train
IMG_20260406_121859_r1_c1,green_IMG_20260406_121859,1,1,green,/content/data/roi/green/IMG_20260406_121859_r1_c1.jpg,False,IMG_20260406_121859_r1_c1,train
IMG_20260406_121859_r1_c2,green_IMG_20260406_121859,1,2,green,/content/data/roi/green/IMG_20260406_121859_r1_c2.jpg,False,IMG_20260406_121859_r1_c2,train
IMG_20260406_121859_r2_c0,green_IMG_20260406_121859,2,0,green,/content/data/roi/green/IMG_20260406_121859_r2_c0.jpg,False,IMG_20260406_121859_r2_c0,train
IMG_20260406_121859_r2_c1,green_IMG_20260406_121859,2,1,green,/content/data/roi/green/IMG_20260406_121859_r2_c1.jpg,False,IMG_20260406_121859_r2_c1,train
IMG_20260406_121859_r2_c2,green_IMG_20260406_121859,2,2,green,/content/data/roi/green/IMG_20260406_121859_r2_c2.jpg,False,IMG_20260406_121859_r2_c2,train
IMG_20260406_121908_r0_c0,green_IMG_20260406_121908,0,0,green,/content/data/roi/green/IMG_20260406_121908_r0_c0.jpg,False,IMG_20260406_121908_r0_c0,train
IMG_20260406_121908_r0_c1,green_IMG_20260406_121908,0,1,green,/content/data/roi/green/IMG_20260406_121908_r0_c1.jpg,False,IMG_20260406_121908_r0_c1,train
IMG_20260406_121908_r0_c2,green_IMG_20260406_121908,0,2,green,/content/data/roi/green/IMG_20260406_121908_r0_c2.jpg,False,IMG_20260406_121908_r0_c2,train
IMG_20260406_121908_r1_c0,green_IMG_20260406_121908,1,0,green,/content/data/roi/green/IMG_20260406_121908_r1_c0.jpg,False,IMG_20260406_121908_r1_c0,train
IMG_20260406_121908_r1_c1,green_IMG_20260406_121908,1,1,green,/content/data/roi/green/IMG_20260406_121908_r1_c1.jpg,False,IMG_20260406_121908_r1_c1,train
IMG_20260406_121908_r1_c2,green_IMG_20260406_121908,1,2,green,/content/data/roi/green/IMG_20260406_121908_r1_c2.jpg,False,IMG_20260406_121908_r1_c2,train
IMG_20260406_121908_r2_c0,green_IMG_20260406_121908,2,0,green,/content/data/roi/green/IMG_20260406_121908_r2_c0.jpg,False,IMG_20260406_121908_r2_c0,train
IMG_20260406_121908_r2_c1,green_IMG_20260406_121908,2,1,green,/content/data/roi/green/IMG_20260406_121908_r2_c1.jpg,False,IMG_20260406_121908_r2_c1,train
IMG_20260406_121908_r2_c2,green_IMG_20260406_121908,2,2,green,/content/data/roi/green/IMG_20260406_121908_r2_c2.jpg,False,IMG_20260406_121908_r2_c2,train
IMG_20260406_121940_r0_c0,green_IMG_20260406_121940,0,0,green,/content/data/roi/green/IMG_20260406_121940_r0_c0.jpg,False,IMG_20260406_121940_r0_c0,train
IMG_20260406_121940_r0_c1,green_IMG_20260406_121940,0,1,green,/content/data/roi/green/IMG_20260406_121940_r0_c1.jpg,False,IMG_20260406_121940_r0_c1,train
IMG_20260406_121940_r0_c2,green_IMG_20260406_121940,0,2,green,/content/data/roi/green/IMG_20260406_121940_r0_c2.jpg,False,IMG_20260406_121940_r0_c2,train
IMG_20260406_121940_r1_c0,green_IMG_20260406_121940,1,0,green,/content/data/roi/green/IMG_20260406_121940_r1_c0.jpg,False,IMG_20260406_121940_r1_c0,train
IMG_20260406_121940_r1_c1,green_IMG_20260406_121940,1,1,green,/content/data/roi/green/IMG_20260406_121940_r1_c1.jpg,False,IMG_20260406_121940_r1_c1,train
IMG_20260406_121940_r1_c2,green_IMG_20260406_121940,1,2,green,/content/data/roi/green/IMG_20260406_121940_r1_c2.jpg,False,IMG_20260406_121940_r1_c2,train
IMG_20260406_121940_r2_c0,green_IMG_20260406_121940,2,0,green,/content/data/roi/green/IMG_20260406_121940_r2_c0.jpg,False,IMG_20260406_121940_r2_c0,train
IMG_20260406_121940_r2_c1,green_IMG_20260406_121940,2,1,green,/content/data/roi/green/IMG_20260406_121940_r2_c1.jpg,False,IMG_20260406_121940_r2_c1,train
IMG_20260406_121940_r2_c2,green_IMG_20260406_121940,2,2,green,/content/data/roi/green/IMG_20260406_121940_r2_c2.jpg,False,IMG_20260406_121940_r2_c2,train
IMG_20260406_121949_r0_c0,green_IMG_20260406_121949,0,0,green,/content/data/roi/green/IMG_20260406_121949_r0_c0.jpg,False,IMG_20260406_121949_r0_c0,train
IMG_20260406_121949_r0_c1,green_IMG_20260406_121949,0,1,green,/content/data/roi/green/IMG_20260406_121949_r0_c1.jpg,False,IMG_20260406_121949_r0_c1,train
IMG_20260406_121949_r0_c2,green_IMG_20260406_121949,0,2,green,/content/data/roi/green/IMG_20260406_121949_r0_c2.jpg,False,IMG_20260406_121949_r0_c2,train
IMG_20260406_121949_r1_c0,green_IMG_20260406_121949,1,0,green,/content/data/roi/green/IMG_20260406_121949_r1_c0.jpg,False,IMG_20260406_121949_r1_c0,train
IMG_20260406_121949_r1_c1,green_IMG_20260406_121949,1,1,green,/content/data/roi/green/IMG_20260406_121949_r1_c1.jpg,False,IMG_20260406_121949_r1_c1,train
IMG_20260406_121949_r1_c2,green_IMG_20260406_121949,1,2,green,/content/data/roi/green/IMG_20260406_121949_r1_c2.jpg,False,IMG_20260406_121949_r1_c2,train
IMG_20260406_121949_r2_c0,green_IMG_20260406_121949,2,0,green,/content/data/roi/green/IMG_20260406_121949_r2_c0.jpg,False,IMG_20260406_121949_r2_c0,train
IMG_20260406_121949_r2_c1,green_IMG_20260406_121949,2,1,green,/content/data/roi/green/IMG_20260406_121949_r2_c1.jpg,False,IMG_20260406_121949_r2_c1,train
IMG_20260406_121949_r2_c2,green_IMG_20260406_121949,2,2,green,/content/data/roi/green/IMG_20260406_121949_r2_c2.jpg,False,IMG_20260406_121949_r2_c2,train
IMG_20260406_122021_r0_c0,green_IMG_20260406_122021,0,0,green,/content/data/roi/green/IMG_20260406_122021_r0_c0.jpg,False,IMG_20260406_122021_r0_c0,test
