sample_id,image_id,label,split,roi_path,is_augmented,source_id,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_H,mean_S,mean_V,std_H,std_S,std_V,mean_L,mean_a,mean_b,std_L,std_a,std_b,mean_r_norm,mean_g_norm,mean_b_norm,std_r_norm,std_g_norm,std_b_norm
IMG_20260406_115213_r1_c1_aug2,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r1_c1_aug2.jpg,True,IMG_20260406_115213_r1_c1,57.957264,99.17965,111.4282,29.577118,25.780458,21.260523,96.338554,130.98122,111.4307,2.406277,52.2724,21.2563,100.76551,117.89457,116.61367,27.025682,2.0529265,4.243025,0.19760618,0.37246197,0.42993364,0.06829551,0.013494394,0.05672281
IMG_20260406_115213_r1_c1_aug3,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r1_c1_aug3.jpg,True,IMG_20260406_115213_r1_c1,105.08734,173.80757,193.0727,36.905476,36.522053,30.475166,96.16981,119.93578,193.14243,3.017392,35.02738,30.398651,171.37808,112.0775,111.34277,33.85667,3.938844,6.133706,0.21531266,0.36882687,0.41586268,0.04065633,0.008500013,0.037457447
IMG_20260406_115213_r1_c1_aug4,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r1_c1_aug4.jpg,True,IMG_20260406_115213_r1_c1,24.51207,61.613007,76.36043,18.946905,26.710985,21.11994,98.6016,184.58784,76.36246,5.0116267,50.626495,21.115284,60.771603,120.72301,114.90476,28.610435,6.2538915,4.870936,0.12037499,0.36936963,0.5102564,0.0816679,0.040451795,0.110032074
IMG_20260406_115213_r1_c2_aug1,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r1_c2_aug1.jpg,True,IMG_20260406_115213_r1_c2,133.73293,183.40555,190.77809,9.599494,15.12547,16.076998,94.04645,75.89293,190.7786,0.8234087,5.2339883,16.074152,182.21922,113.57523,118.78234,14.063061,1.591918,1.2716231,0.26364243,0.36096108,0.37538517,0.0051693423,0.0023776612,0.0033972056
IMG_20260406_115213_r1_c2_aug2,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r1_c2_aug2.jpg,True,IMG_20260406_115213_r1_c2,37.606915,88.57621,100.57387,6.0188885,13.014013,14.558301,95.52113,160.3144,100.57543,1.3604614,8.02633,14.548804,88.50672,114.95766,116.037224,13.730066,1.8820424,1.6858108,0.1647237,0.39044312,0.44485068,0.0126651,0.013774721,0.018796973
IMG_20260406_115213_r1_c2_aug3,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r1_c2_aug3.jpg,True,IMG_20260406_115213_r1_c2,75.096794,118.60637,124.50473,6.757752,11.127778,11.667925,93.76543,100.97238,124.50601,0.9189496,4.318299,11.660193,119.88738,114.58769,120.01555,11.281762,1.4296908,0.9437189,0.23624638,0.37260795,0.3911739,0.004971036,0.0032761581,0.0031584091
IMG_20260406_115213_r1_c2_aug4,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r1_c2_aug4.jpg,True,IMG_20260406_115213_r1_c2,104.32039,156.03273,161.98695,5.138288,9.094861,9.387479,93.336136,90.61398,161.98753,0.74916565,4.48821,9.382862,155.78278,112.257385,119.49906,8.487261,1.5504774,0.9147312,0.24719495,0.36936325,0.38345838,0.0051017925,0.0033747607,0.002809963
IMG_20260406_115213_r2_c0_aug1,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c0_aug1.jpg,True,IMG_20260406_115213_r2_c0,59.49586,99.52699,110.770935,2.1265547,2.4025981,2.5665941,96.63836,117.90152,110.770935,0.732485,3.2650268,2.5665941,101.4752,117.39984,117.37808,2.383743,0.7385805,0.7237886,0.22048973,0.36890107,0.4106375,0.0034584596,0.0024368416,0.003651271
IMG_20260406_115213_r2_c0_aug2,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c0_aug2.jpg,True,IMG_20260406_115213_r2_c0,99.281876,135.74687,145.43066,1.8815471,2.2904294,1.9069256,96.435036,80.84051,145.43066,1.0334591,2.0539956,1.9069256,138.74191,117.79551,118.7823,2.299577,0.73661804,0.8399507,0.26093635,0.35679734,0.3822628,0.0016076055,0.0017436575,0.002471144
IMG_20260406_115213_r2_c0_aug3,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c0_aug3.jpg,True,IMG_20260406_115213_r2_c0,130.7986,179.85106,193.90688,2.6062782,3.1061292,3.2327485,96.73301,83.004684,193.90688,0.65711474,1.4922141,3.2327485,179.72972,115.34137,115.63293,2.9288785,0.6925929,0.73105043,0.25921702,0.35647637,0.38432848,0.0013291022,0.0013322552,0.0015906901
IMG_20260406_115213_r2_c0_aug4,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c0_aug4.jpg,True,IMG_20260406_115213_r2_c0,125.37668,174.59868,188.55562,2.6582856,2.6295288,2.5885189,96.87183,85.50832,188.55562,0.36936483,1.8574598,2.5885189,174.5634,114.965706,115.94371,2.4902089,0.45296255,0.39359793,0.25664312,0.35738742,0.38598934,0.001989209,0.0010518121,0.0014578096
IMG_20260406_115213_r2_c1_aug1,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c1_aug1.jpg,True,IMG_20260406_115213_r2_c1,48.310623,87.6041,96.84738,1.371396,2.7534578,1.9829901,95.82652,127.906136,96.84738,1.2832832,2.434788,1.9829901,88.74801,116.855316,118.27496,2.6322868,1.2819718,0.95228887,0.20753904,0.37631848,0.4160979,0.0031004497,0.0047104894,0.0041041495
IMG_20260406_115213_r2_c1_aug2,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c1_aug2.jpg,True,IMG_20260406_115213_r2_c1,90.5552,149.67583,158.00253,1.8970902,3.5515237,2.8801892,93.90234,108.880974,158.00253,0.8887995,2.0549586,2.8801892,148.9696,111.147736,117.67184,3.1595201,1.0349412,1.0123357,0.22740635,0.37582618,0.39675155,0.0024390696,0.0030651067,0.0025850434
IMG_20260406_115213_r2_c1_aug3,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c1_aug3.jpg,True,IMG_20260406_115213_r2_c1,83.47684,130.35336,141.12242,3.589198,4.2115426,3.9284558,95.5625,104.14816,141.12645,1.874188,5.6786737,3.9232485,131.8272,115.06125,117.153206,3.7349474,1.8950627,1.9508712,0.23512918,0.36724606,0.39762822,0.0062751006,0.006240935,0.006381432
IMG_20260406_115213_r2_c1_aug4,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c1_aug4.jpg,True,IMG_20260406_115213_r2_c1,185.2202,235.8098,247.36519,1.9032418,3.1757085,2.4933386,95.38992,64.05887,247.36519,0.9388072,1.338859,2.4933386,230.35184,114.33559,116.90894,2.5668173,0.7710577,0.7589529,0.27708617,0.35275796,0.3700885,0.0012836952,0.0016284487,0.0014332248
IMG_20260406_115213_r2_c2_aug1,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c2_aug1.jpg,True,IMG_20260406_115213_r2_c2,100.114845,157.72305,172.54031,1.9380821,3.005653,2.8390727,96.22262,107.04492,172.54031,0.82887477,1.6397667,2.8390727,157.48367,113.23027,114.1893,2.6851318,1.1499617,1.2349207,0.23259966,0.36647144,0.40096572,0.0015346089,0.002864412,0.0029276132
IMG_20260406_115213_r2_c2_aug2,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c2_aug2.jpg,True,IMG_20260406_115213_r2_c2,82.5091,128.73598,140.777,1.7073495,2.4986565,2.2204003,96.3757,105.52078,140.777,0.9024206,1.5288191,2.2204003,130.42336,115.60289,116.460785,2.2690976,0.84280956,0.7463537,0.2343633,0.36569726,0.3999413,0.0017797626,0.0024180885,0.0020778272
IMG_20260406_115213_r2_c2_aug3,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c2_aug3.jpg,True,IMG_20260406_115213_r2_c2,89.588905,134.01923,145.08633,1.5858626,2.1234446,2.3079147,95.98137,97.55609,145.08633,1.184584,1.48737,2.3079147,135.76547,115.77351,117.17602,1.9347092,1.0520128,1.110219,0.24300706,0.36352596,0.39350373,0.001824891,0.0030470078,0.002304094
IMG_20260406_115213_r2_c2_aug4,white_IMG_20260406_115213,white,train,/content/data/augmented_roi/white/IMG_20260406_115213_r2_c2_aug4.jpg,True,IMG_20260406_115213_r2_c2,48.718906,103.26391,117.81746,4.377122,5.0426526,4.8084807,96.39973,149.71445,117.81746,1.2196692,5.920039,4.8084807,103.86973,114.64422,114.38211,4.9644985,1.4115531,1.4146676,0.18024145,0.3828288,0.4369361,0.007970091,0.006458599,0.007355555
IMG_20260406_115244_r0_c0_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c0_aug1.jpg,True,IMG_20260406_115244_r0_c0,181.74492,220.90836,224.7559,3.7886481,4.3027573,4.4970355,92.50774,48.857147,224.78746,1.5065206,1.9393675,4.44411,218.25984,115.905785,121.86617,3.7541566,1.1704903,1.0020161,0.2896852,0.35209897,0.35822383,0.002065846,0.0023162102,0.0015777334
IMG_20260406_115244_r0_c0_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c0_aug2.jpg,True,IMG_20260406_115244_r0_c0,123.6402,155.39453,157.85152,3.6112826,3.6882155,3.9563167,92.37817,55.44219,157.93422,1.411482,2.0481145,3.873958,158.13828,117.639496,123.14,3.5935285,0.9292967,0.71205795,0.2829832,0.355704,0.36131477,0.0024201993,0.0026332138,0.0015460512
IMG_20260406_115244_r0_c0_aug3,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c0_aug3.jpg,True,IMG_20260406_115244_r0_c0,61.25203,91.880035,90.12094,3.1277156,3.7247815,3.8943026,88.30703,85.32313,92.03648,1.6680775,4.3671145,3.5871594,93.623085,116.4384,125.47543,3.8529947,0.9974655,1.0442857,0.25171906,0.37776524,0.37052017,0.0043721218,0.004410922,0.004171591
IMG_20260406_115244_r0_c0_aug4,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c0_aug4.jpg,True,IMG_20260406_115244_r0_c0,147.27109,190.18231,192.33824,4.5709243,4.8652296,5.1851034,91.37461,59.893047,192.49161,1.333026,3.100616,5.0566907,189.25298,114.320625,122.441055,4.4063244,1.0859034,0.9799176,0.2779586,0.35899568,0.36305222,0.003212322,0.0026426155,0.0022172006
IMG_20260406_115244_r0_c1_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c1_aug1.jpg,True,IMG_20260406_115244_r0_c1,119.133675,159.52039,162.90547,6.082707,7.498839,8.685643,92.17199,68.663284,162.99933,1.5559467,2.3254638,8.191111,160.65652,115.18637,121.630585,7.3054233,0.88248634,1.1449158,0.26983348,0.36134136,0.36882818,0.0027953896,0.0028092714,0.0027965752
IMG_20260406_115244_r0_c1_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c1_aug2.jpg,True,IMG_20260406_115244_r0_c1,107.25726,146.13504,148.4204,4.7067184,6.1339273,6.734568,91.35512,70.72383,148.46426,0.94497013,2.4601092,6.437809,147.78508,115.40914,122.53641,6.032711,0.7636938,0.76979184,0.26700357,0.36375812,0.36932555,0.0027901346,0.001995238,0.0020769564
IMG_20260406_115244_r0_c1_aug3,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c1_aug3.jpg,True,IMG_20260406_115244_r0_c1,106.230896,136.35988,138.16699,5.319121,6.813256,7.5948696,91.747894,59.0925,138.26617,1.5331676,2.409274,7.0918655,139.40863,117.95445,123.20156,6.7655454,0.5916708,0.8169929,0.27902898,0.35814488,0.36277637,0.0026731915,0.0015678097,0.002766901
IMG_20260406_115244_r0_c1_aug4,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c1_aug4.jpg,True,IMG_20260406_115244_r0_c1,113.874374,167.55078,171.29637,6.8164983,8.807122,9.886557,92.15949,85.54953,171.37172,1.4870284,3.412043,9.482159,166.62062,111.401405,120.50726,8.501588,1.2840887,1.262931,0.25151518,0.37019482,0.37829316,0.0044313157,0.004082238,0.0030174158
IMG_20260406_115244_r0_c2_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c2_aug1.jpg,True,IMG_20260406_115244_r0_c2,107.07184,146.17215,148.52704,2.1927443,2.2433193,2.18916,91.4434,71.355934,148.62988,1.1115133,2.2657707,2.099074,147.76945,115.39539,122.23926,2.0986328,0.891243,0.74855393,0.266512,0.36381778,0.36971995,0.0023705186,0.0022949926,0.002159404
IMG_20260406_115244_r0_c2_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c2_aug2.jpg,True,IMG_20260406_115244_r0_c2,173.27344,216.33376,217.91125,2.1889896,2.4585197,2.31891,91.212814,52.31906,217.94601,1.0281533,1.562096,2.2651222,213.42352,114.33437,122.81285,2.1354187,0.7804829,0.64845896,0.28520244,0.3560641,0.35868603,0.0016413474,0.001665412,0.0012861962
IMG_20260406_115244_r0_c2_aug3,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c2_aug3.jpg,True,IMG_20260406_115244_r0_c2,127.26262,153.0741,153.5005,2.2719383,1.9951766,2.344866,90.385544,44.01406,153.83624,1.2967039,2.1717653,2.0257497,156.73859,119.028984,124.457344,1.895886,0.46128458,0.82512873,0.29333165,0.35284612,0.35380346,0.0020188189,0.0014966077,0.001876232
IMG_20260406_115244_r0_c2_aug4,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r0_c2_aug4.jpg,True,IMG_20260406_115244_r0_c2,182.39758,222.73149,224.64977,2.263542,2.2173686,2.2718198,91.04918,48.02625,224.67969,0.73292285,1.4594575,2.2248769,219.70903,115.05137,122.952774,2.0347817,0.54624236,0.5700526,0.2896367,0.3536728,0.35672134,0.0013900624,0.001190874,0.0010609556
IMG_20260406_115244_r1_c0_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c0_aug1.jpg,True,IMG_20260406_115244_r1_c0,96.69328,144.49101,146.94414,5.0033107,4.5009017,4.7480884,91.377304,87.35816,147.00829,1.0147026,4.411684,4.748925,144.91254,112.59121,121.68551,4.3997145,0.93883747,0.9131167,0.2489979,0.3723422,0.37864968,0.004717838,0.0031394337,0.0035058449
IMG_20260406_115244_r1_c0_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c0_aug2.jpg,True,IMG_20260406_115244_r1_c0,117.955,161.21239,163.71465,3.8231509,3.2019317,3.2824104,91.65059,71.43113,163.75653,1.0414447,3.3589876,3.255816,161.88191,114.251564,122.1657,3.0520716,0.7910087,0.9052528,0.2662853,0.36403477,0.36968967,0.003318657,0.0021658828,0.002660026
IMG_20260406_115244_r1_c0_aug3,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c0_aug3.jpg,True,IMG_20260406_115244_r1_c0,34.303436,75.52847,77.91391,5.357462,5.375129,5.614753,91.530426,143.6307,78.14785,1.7008315,11.051867,5.53338,75.07746,114.44933,122.12566,5.7539287,1.1936837,1.4385365,0.1816634,0.40281218,0.41551703,0.0145438565,0.009402425,0.0102565335
IMG_20260406_115244_r1_c0_aug4,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c0_aug4.jpg,True,IMG_20260406_115244_r1_c0,54.15125,91.004456,92.945,6.8265977,6.6893682,6.752308,91.40949,107.81535,93.55449,2.5873706,10.961738,6.6134887,92.08078,115.46547,122.74012,6.933322,1.8127459,1.9339693,0.2267076,0.38255817,0.3907325,0.0128067965,0.009805897,0.009987198
IMG_20260406_115244_r1_c1_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c1_aug1.jpg,True,IMG_20260406_115244_r1_c1,57.119648,115.87285,128.55128,39.293537,33.590412,26.125383,94.175934,150.51485,128.81102,4.0631266,64.7409,25.588438,115.86871,114.41106,115.29562,33.501213,4.2934794,7.414483,0.16412896,0.38810855,0.44775733,0.09220916,0.016520884,0.08137555
IMG_20260406_115244_r1_c1_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c1_aug2.jpg,True,IMG_20260406_115244_r1_c1,77.23801,131.12277,143.56418,34.4748,30.07689,22.88481,94.525314,122.6627,143.74828,4.0559587,47.515987,22.517818,131.58812,114.59309,115.755035,29.491089,2.7449143,6.745038,0.2081409,0.37376508,0.41810864,0.05593946,0.006657391,0.05074897
IMG_20260406_115244_r1_c1_aug3,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c1_aug3.jpg,True,IMG_20260406_115244_r1_c1,37.81914,80.054726,85.593636,25.710585,27.19573,22.375656,92.438515,153.69637,86.58148,4.8660297,56.374844,22.714018,79.545074,115.913635,120.18313,28.688133,3.559494,4.774224,0.16290386,0.39664978,0.44044626,0.07847583,0.013164804,0.069885805
IMG_20260406_115244_r1_c1_aug4,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c1_aug4.jpg,True,IMG_20260406_115244_r1_c1,26.648281,70.70301,83.41703,23.300503,34.050453,27.126093,96.229645,185.04399,83.83172,8.225236,51.29394,26.714987,69.82414,118.57402,115.828674,34.841484,8.413499,7.0815086,0.11954713,0.3819971,0.49845463,0.07788331,0.07419932,0.11813394
IMG_20260406_115244_r1_c2_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c2_aug1.jpg,True,IMG_20260406_115244_r1_c2,117.03969,160.3153,161.36118,10.373207,11.840283,12.405575,90.57433,72.113045,163.21011,3.9752665,9.447377,11.861279,160.81403,113.77847,122.78074,11.065561,2.8785331,2.9297166,0.2666916,0.36552304,0.36778682,0.009971157,0.008131431,0.008818059
IMG_20260406_115244_r1_c2_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c2_aug2.jpg,True,IMG_20260406_115244_r1_c2,160.5291,199.01157,201.37851,2.494375,2.1067286,2.4022975,91.59644,51.777187,201.40117,0.70422673,2.578213,2.3112054,198.07765,115.80922,122.46422,1.940361,0.6354005,0.6241537,0.28615484,0.3547813,0.35899398,0.0024263454,0.0013367013,0.0016708828
IMG_20260406_115244_r1_c2_aug3,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c2_aug3.jpg,True,IMG_20260406_115244_r1_c2,150.5489,185.13464,186.58957,5.277938,6.9896216,7.515068,91.31484,49.322266,186.7227,1.4449139,3.6523535,7.196829,185.78265,116.82379,123.37594,6.3408694,0.9986895,0.90868723,0.28831807,0.3544699,0.35720965,0.0036817358,0.0020191441,0.0026116294
IMG_20260406_115244_r1_c2_aug4,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r1_c2_aug4.jpg,True,IMG_20260406_115244_r1_c2,58.51508,102.35086,104.724846,5.5207696,7.831282,8.56511,91.43125,112.68367,104.82496,1.0515958,7.1025786,8.304505,103.0675,113.63594,122.16922,8.273609,1.1492147,0.8681187,0.22013533,0.3856169,0.39425537,0.008545589,0.004993408,0.0053275893
IMG_20260406_115244_r2_c0_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r2_c0_aug1.jpg,True,IMG_20260406_115244_r2_c0,27.259766,60.89117,62.11797,8.782492,9.518048,9.363239,91.10633,147.01117,62.79949,2.5127985,22.745028,9.323366,59.57328,116.2573,123.458244,10.509549,1.8308318,1.7530278,0.17655957,0.4074097,0.41602826,0.03165046,0.018626997,0.01960298
IMG_20260406_115244_r2_c0_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r2_c0_aug2.jpg,True,IMG_20260406_115244_r2_c0,0.4105078,21.231562,21.57168,0.6056978,4.166608,3.935446,90.45812,250.36414,22.01457,2.1527047,7.1475625,4.000972,14.089141,121.52281,125.28269,3.7453651,1.8923192,0.78146094,0.009157846,0.4906431,0.5002027,0.013920189,0.018552886,0.020358844
IMG_20260406_115244_r2_c0_aug3,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r2_c0_aug3.jpg,True,IMG_20260406_115244_r2_c0,134.35011,171.0443,173.86383,4.6572027,5.1880984,5.1683054,92.11137,58.023163,173.87558,1.0708561,2.1530998,5.1746526,172.36676,116.29465,122.338165,4.861851,0.8478529,0.7186774,0.28030205,0.35690945,0.36280918,0.002016922,0.0020024707,0.001962436
IMG_20260406_115244_r2_c0_aug4,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r2_c0_aug4.jpg,True,IMG_20260406_115244_r2_c0,38.204258,88.14473,89.78332,4.827118,5.971727,5.9461846,91.05063,146.91754,89.791405,0.5662641,7.1456027,5.9436245,87.38023,111.80301,121.89539,6.17707,0.9174995,0.6204539,0.176086,0.40814295,0.41577375,0.009678312,0.0053463886,0.0055177207
IMG_20260406_115244_r2_c1_aug1,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r2_c1_aug1.jpg,True,IMG_20260406_115244_r2_c1,61.834415,94.80727,94.83238,3.33868,4.1287184,3.8289309,90.03488,89.668594,95.32621,1.409072,4.9469123,3.885732,96.511055,116.060585,124.1861,4.196199,0.8191698,0.9134571,0.24581751,0.3769981,0.37718573,0.005701175,0.003040525,0.0048647504
IMG_20260406_115244_r2_c1_aug2,white_IMG_20260406_115244,white,train,/content/data/augmented_roi/white/IMG_20260406_115244_r2_c1_aug2.jpg,True,IMG_20260406_115244_r2_c1,88.66953,137.47824,140.33922,3.7581515,4.836308,4.4242935,91.7327,93.963905,140.35492,0.6787321,3.1034038,4.4159365,137.94829,112.47984,121.32938,4.501197,0.8500996,0.6549713,0.2419006,0.37512138,0.3829878,0.0032809256,0.002394372,0.0027579842
